name,node_id,osm_node_id,osm_highway,zone_id,ctrl_type,node_type,activity_type,is_boundary,x_coord,y_coord,main_node_id,poi_id,notes
,7004,2393599350,,,,,trunk,0,98.9481704,39.5185407,,,
,7005,2393599422,,,,,secondary,1,99.11515,39.6375418,,,
,7006,2393897759,,,,,secondary,0,94.5210382,40.0797449,,,
,7007,2394199277,,,,,trunk,0,108.3584541,36.085245,,,
,7008,2394199303,,,,,trunk,0,108.353669,36.085089,,,
,7010,2394946100,,,,,primary,0,106.8744452,35.5897869,,,
,7013,2395219207,,,,,primary,0,106.664512,35.1895757,,,
,7014,2395219219,,,,,primary,0,106.6630636,35.1930828,,,
,7016,2395219249,,,,,primary,0,106.6621044,35.1953291,,,
,7017,2395229162,,,,,secondary,0,106.9518849,35.1512472,,,
,7018,2395229298,,,,,secondary,0,106.9297824,35.143951,,,
,7021,2395236197,,,,,primary,0,106.5264211,35.2171186,,,
,7023,2395236278,,,,,primary,0,106.5568481,35.2002896,,,
,7024,2395236280,,,,,primary,0,106.5282927,35.2146705,,,
,7025,2395238730,,,,,primary,0,106.6501805,35.2150186,,,
,7026,2395238735,,,,,primary,0,106.6553161,35.2135804,,,
,7027,2395238752,,,,,primary,0,106.577941,35.2021657,,,
,7028,2396153190,,,,,secondary,0,103.7057754,36.0940904,,,
,7029,2396153191,,,,,secondary,0,103.7085301,36.0941475,,,
,7030,2396153208,,,,,secondary,0,103.7072879,36.0947477,,,
,7031,2396153338,,,,,secondary,1,103.6977352,36.0952952,,,
,7032,2396153340,,,,,secondary,0,103.7071134,36.0946477,,,
,7033,2396153350,,,,,secondary,0,103.7059099,36.0941148,,,
,7034,2396165690,,,signal,,trunk,0,103.9363176,36.0428578,,,
,7036,2396165710,,,,,secondary,0,103.8483487,36.0368017,,,
,7039,2396191496,,,,,trunk,0,103.928518,36.0434238,,,
,7040,2396191558,,,,,trunk,0,103.9292549,36.0434974,,,
,7043,2396191632,,,,,trunk,0,103.9877833,35.9955768,,,
,7044,2398030859,,,,,secondary,0,98.3393103,39.7416657,,,
,7045,2398030860,,,,,secondary,0,98.3395077,39.7416683,,,
,7046,2398030892,,,,,secondary,0,98.292083,39.754875,,,
,7047,2398031062,,,,,secondary,0,98.2492213,39.7942918,,,
,7048,2398031064,,,,,secondary,0,98.2486788,39.7943148,,,
,7049,2399410338,,,,,secondary,0,98.507921,39.7239122,,,
,7051,2401505004,,,,,primary,0,102.8952614,36.5190093,,,
,7053,2401505027,,,,,trunk,0,102.5071789,36.9387611,,,
,7061,2402003179,,,,,primary,0,104.1301164,37.3480072,,,
,7062,2402003185,,,,,primary,0,104.1293873,37.3483194,,,
,7063,2403467382,,,,,secondary,1,98.7816595,39.6640715,,,
,7064,2405911555,,,,,primary,0,98.4989695,39.7537305,,,
,7066,2407983134,,,,,secondary,0,103.018015,37.7363226,,,
,7067,2407983176,,,,,secondary,0,102.6805005,37.8841418,,,
,7068,2407983181,,,,,secondary,0,102.6141958,37.986278,,,
,7069,2407983188,,,,,primary,0,102.716802,37.8421549,,,
,7070,2407983206,,,,,secondary,1,102.676142,37.863257,,,
,7071,2407983219,,,,,primary,0,102.7168065,37.8422647,,,
,7072,2407983249,,,,,primary,0,103.1749259,37.6438366,,,
,7075,2407983267,,,,,primary,0,103.1755101,37.6439242,,,
,7076,2407983269,,,,,primary,0,103.2923502,37.6305515,,,
,7077,2407983271,,,,,secondary,1,102.770891,37.8031864,,,
,7078,2407983281,,,,,primary,0,103.1306981,37.6451131,,,
,7079,2407983287,,,,,primary,0,102.6585091,37.9109821,,,
,7080,2407983322,,,,,secondary,1,102.6758002,37.8633899,,,
,7081,2407983379,,,,,primary,0,102.6533233,37.9815601,,,
,7083,2407983428,,,,,secondary,0,103.0317732,37.6629366,,,
,7084,2407983433,,,,,secondary,0,103.0318591,37.6630764,,,
,7085,2407983440,,,,,secondary,0,102.6137253,37.9871061,,,
,7086,2407983445,,,,,primary,0,102.77321,37.8138811,,,
,7087,2407983451,,,,,secondary,0,102.7731178,37.813732,,,
,7088,2407983510,,,,,primary,0,102.6527788,37.9818233,,,
,7089,2407983515,,,,,secondary,0,102.7933792,37.890633,,,
,7090,2407983521,,,,,secondary,0,103.0184858,37.7352917,,,
,7091,2407983537,,,,,secondary,0,102.6838776,37.8799772,,,
,7094,2407983669,,,,,primary,0,102.6538807,37.9815548,,,
,7096,2408004033,,,,,motorway,0,102.9992551,37.6441148,,,
,7098,2408004052,,,,,motorway,0,102.8670933,37.6093681,,,
,7100,2408004059,,,,,motorway,0,102.8983031,37.6125675,,,
,7106,2408004100,,,,,motorway,0,102.8621355,37.6128842,,,
,7108,2408004156,,,,,motorway,0,102.8691802,37.6098356,,,
,7110,2408004180,motorway_junction,,,,motorway,0,102.8595417,37.6159046,,,
,7112,2408004187,,,,,motorway,0,103.6479304,37.4205486,,,
,7114,2408004203,,,,,motorway,0,103.5390476,37.4434822,,,
,7120,2408004253,,,,,motorway,0,102.987522,37.6404155,,,
,7121,2408004256,,,,,motorway,0,102.8692286,37.6103532,,,
,7122,2408004272,,,,,motorway,0,103.0912071,37.6399928,,,
,7123,2408004285,motorway_junction,,,,motorway,0,102.8644861,37.6045719,,,
,7124,2408018196,,,,,trunk,0,102.7940449,37.6815982,,,
,7125,2408018221,,,,,secondary,1,102.9376871,37.825345,,,
,7131,2408033511,,,,,motorway,0,102.868556,37.1620893,,,
,7138,2408033569,,,,,motorway,0,102.8758435,37.1585265,,,
,7145,2408033602,,,,,motorway,0,102.8723657,37.1591532,,,
,7146,2408033604,,,,,motorway,0,102.8532439,37.4427748,,,
,7148,2408033615,,,,,secondary,1,102.8813585,37.4528124,,,
,7154,2408033673,,,,,motorway,0,102.8954779,37.5003411,,,
,7160,2408033730,,,,,trunk,0,102.8745109,37.1578196,,,
,7161,2408033731,,,,,motorway,0,102.8456315,37.174827,,,
,7164,2408033752,,,,,secondary,1,102.896968,37.4658685,,,
,7165,2408033763,,,,,trunk,0,102.8740218,37.1579011,,,
,7172,2408033819,,,,,motorway,0,102.8437003,37.1757742,,,
,7178,2408033837,motorway_junction,,,,motorway,0,102.8954524,37.4986349,,,
,7179,2408033840,motorway_junction,,,,motorway,0,102.8934813,37.493411,,,
,7180,2408033844,,,,,motorway,0,102.8718894,37.1603858,,,
,7184,2408033884,,,,,motorway,0,102.894723,37.4957139,,,
,7188,2408033914,,,,,trunk,1,102.8965329,37.4857136,,,
,7189,2408033926,,,,,motorway,0,102.8691421,37.1616848,,,
,7194,2408045625,,,,,trunk,0,103.1372755,36.9761782,,,
,7195,2408045640,,,,,trunk,0,103.411009,37.0093103,,,
,7198,2408055579,,,,,primary,0,102.6514912,37.9119869,,,
,7201,2408055635,,,,,primary,0,102.6526367,37.9120776,,,
,7205,2408055670,,,,,secondary,0,102.640877,37.894566,,,
,7206,2408055683,,,,,primary,0,102.6515272,37.9121271,,,
,7209,2408055717,,,,,primary,0,102.6496384,37.9121011,,,
,7210,2408055723,,,,,primary,0,102.6497593,37.9122467,,,
,7211,2408055729,motorway_junction,,,,motorway,0,102.5618089,37.9284421,,,
,7212,2408055731,,,,,primary,0,102.6525373,37.9119406,,,
,7213,2408055753,,,,,secondary,0,102.6376805,37.8901074,,,
,7214,2408062664,,,,,primary,0,102.5934103,37.9905893,,,
,7216,2408063683,,,,,secondary,0,102.4591666,38.1849121,,,
,7219,2408063703,,,,,secondary,0,102.5830358,38.2033062,,,
,7220,2408063708,,,,,secondary,1,102.6151369,38.1799435,,,
,7221,2409734962,,,,,trunk,0,107.8010558,36.0648451,,,
,7228,2409920501,,,,,motorway,1,106.7601941,34.3655695,,,
,7229,2409920506,,,,,motorway,1,106.7600658,34.3659093,,,
,7234,2409920849,,,,,motorway,0,104.6817812,35.3178664,,,
,7244,2409921144,motorway_junction,,,,motorway,0,103.3985445,36.4982575,,,
,7248,2409921334,,,,,motorway,0,103.280748,36.6999788,,,
,7249,2409921347,,,,,motorway,0,103.2769957,36.7003256,,,
,7261,2409921527,,,,,motorway,0,103.2064036,36.805,,,
,7262,2409921529,motorway_junction,,,,motorway,0,103.205817,36.808446,,,
,7263,2409921536,,,,,motorway,0,102.6823499,37.8279966,,,
,7264,2409921541,,,,,motorway,0,102.6736461,37.8358548,,,
,7271,2418928156,,,,,secondary,0,98.4795844,39.7442274,,,
,7272,2418928162,,,,,trunk,0,98.4779862,39.7544482,,,
,7273,2421584679,,,,,trunk,0,98.3397183,39.7797672,,,
,7274,2421584683,,,,,secondary,0,98.3308746,39.7811996,,,
,7275,2421584686,,,,,trunk,0,98.3344813,39.7795637,,,
,7278,2421584745,,,,,secondary,0,98.3307037,39.7813972,,,
,7281,2421593752,,,,,primary,0,98.3629958,39.7695396,,,
,7282,2421593764,,,,,primary,0,98.363054,39.7696446,,,
,7283,2429136586,,,,,primary,0,103.8154914,36.0487133,,,
,7290,2429163399,traffic_signals,,signal,,trunk,0,103.7994227,36.0925072,,,
,7291,2429163407,traffic_signals,,signal,,trunk,0,103.8038545,36.0929618,,,
,7313,2456278459,,,,,motorway,0,106.0414841,33.612402,,,
,7314,2456278460,,,,,motorway,0,106.0417782,33.6125549,,,
,7316,2463702484,,,,,motorway,0,106.8143489,35.4987599,,,
,7317,2463702501,,,,,secondary,0,106.6542325,35.5547594,,,
,7318,2463702522,,,,,secondary,0,106.7028942,35.550054,,,
,7319,2463702525,,,,,trunk,0,106.693721,35.5373011,,,
,7320,2463702537,,,,,secondary,0,106.6573123,35.5494979,,,
,7321,2463702549,,,,,trunk,0,106.693523,35.5379818,,,
,7322,2463702564,,,,,secondary,0,106.7007365,35.5469954,,,
,7323,2463702570,,,,,primary,0,106.7030669,35.5463612,,,
,7324,2463702575,,,,,primary,0,106.7013525,35.5471025,,,
,7325,2463702627,,,,,secondary,0,106.6831164,35.5482471,,,
,7326,2463702655,,,,,secondary,0,106.6846222,35.5506757,,,
,7327,2463702682,,,,,trunk,0,106.628796,35.5652473,,,
,7328,2463702721,,,,,secondary,0,106.7023357,35.549188,,,
,7330,2463702751,,,,,secondary,0,106.6865126,35.5556961,,,
,7331,2463702755,motorway_junction,,,,motorway,0,106.767821,35.5101734,,,
,7332,2463702808,,,,,primary,0,106.6991691,35.5480408,,,
,7333,2463702809,,,,,trunk,0,106.6938585,35.5373192,,,
,7334,2463702868,,,,,secondary,0,106.6774034,35.5393607,,,
,7335,2463702893,,,,,trunk,0,106.6937676,35.5380227,,,
,7336,2463702899,,,,,secondary,0,106.6542148,35.558287,,,
,7337,2463702910,,,,,secondary,0,106.6535403,35.5604223,,,
,7340,2463702953,,,,,primary,0,106.700588,35.5474299,,,
,7341,2463702987,,,,,secondary,0,106.654226,35.5583902,,,
,7342,2463703058,,,,,trunk,0,106.8841424,35.4645362,,,
,7343,2463703076,,,,,secondary,0,106.680308,35.5439874,,,
,7344,2463703104,,,,,primary,0,106.6922525,35.7078769,,,
,7346,2463703130,,,,,trunk,0,106.6933615,35.5374506,,,
,7350,2463703165,,,,,primary,0,106.9079679,35.4795625,,,
,7351,2472110213,,,,,secondary,0,104.4499526,34.8480659,,,
,7354,2474926194,,,,,motorway,0,104.2955061,37.424331,,,
,7356,2474926233,,,,,motorway,0,104.2842239,37.4184517,,,
,7358,2474926253,,,,,motorway,0,104.2980393,37.424811,,,
,7359,2474926256,,,,,motorway,0,104.296636,37.4260711,,,
,7360,2474926278,,,,,motorway,0,104.5239292,37.4462503,,,
,7361,2474926280,,,,,motorway,0,104.3010882,37.4259524,,,
,7362,2474926290,,,,,primary,0,104.5201299,37.4516811,,,
,7363,2474926291,,,,,motorway,0,104.0500569,37.2290156,,,
,7366,2474926395,,,,,secondary,0,103.8724527,37.6709174,,,
,7367,2474926398,motorway_junction,,,,motorway,0,104.2957295,37.4242729,,,
,7373,2474926625,,,,,motorway,0,104.5200276,37.4497704,,,
,7374,2474926650,,,,,motorway,0,104.5147612,37.4492228,,,
,7375,2474926655,,,,,secondary,1,103.8719163,37.6714269,,,
,7376,2474926668,motorway_junction,,,,motorway,0,104.3019718,37.4262807,,,
,7377,2474926675,,,,,motorway,0,104.5264972,37.4453246,,,
,7378,2474926676,,,,,motorway,0,104.4723814,37.4530428,,,
,7379,2474926686,,,,,motorway,0,104.5195769,37.4476865,,,
,7380,2474926710,,,,,motorway,0,104.1228224,37.2449338,,,
,7382,2474941142,,,,,secondary,0,104.1697893,36.5463196,,,
,7383,2474941146,,,,,secondary,0,104.1338092,36.5122537,,,
,7384,2474941147,,,,,secondary,0,104.1402802,36.5174355,,,
,7385,2474941183,,,,,secondary,0,104.1592836,36.5583205,,,
,7386,2474941194,,,,,secondary,0,104.1339788,36.5123715,,,
,7388,2474941262,,,,,secondary,0,104.1697916,36.5554691,,,
,7389,2474941266,,,,,primary,0,104.1340469,36.5569926,,,
,7390,2474941270,,,,,secondary,0,104.1697874,36.5455094,,,
,7391,2474941309,,,,,secondary,0,104.1698499,36.532984,,,
,7392,2476694422,,,,,motorway,0,105.7180762,35.5429181,,,
,7393,2480553774,,,,,trunk,0,98.2251469,39.7961516,,,
,7394,2480632995,,,,,secondary,1,106.1709331,33.5068779,,,
,7400,2480633535,,,,,primary,0,106.1058388,33.5933348,,,
,7402,2480634617,,,,,secondary,1,106.1370913,33.6741789,,,
,7405,2483285184,,,,,secondary,0,106.0511627,33.5826894,,,
,7407,2486825642,,,,,secondary,0,104.4709204,34.8438665,,,
,7411,2490257892,,,,,secondary,0,104.88585,36.2294545,,,
,7412,2490257912,,,,,secondary,0,104.8853151,36.2297233,,,
,7413,2490257929,,,,,secondary,0,104.8857273,36.2300666,,,
,7420,2494631981,,,,,primary,0,94.279095,39.5817735,,,
,7422,2494631993,,,,,trunk,0,94.2824623,39.5832284,,,
,7424,2494632048,,,,,primary,1,93.4895832,39.6455254,,,
,7425,2494731972,,,,,secondary,0,104.0701199,39.4592337,,,
,7426,2494732095,,,,,primary,0,103.8567988,39.4772649,,,
,7427,2494732102,,,,,primary,0,103.8591015,39.4780556,,,
,7428,2494732107,,,,,primary,0,103.855796,39.4789498,,,
,7429,2498654244,,,,,secondary,0,104.4514669,34.8535025,,,
,7431,2511442355,,,,,secondary,0,104.3169639,34.2493317,,,
,7435,2517086699,,,,,primary,0,103.7864574,36.0586627,,,
,7437,2517101139,,,,,trunk,0,98.5613705,39.7107188,,,
,7438,2517101147,,,,,secondary,1,98.5538274,39.6952017,,,
,7441,2517427571,,,signal,,secondary,0,98.5098801,39.7356052,,,
,7442,2517427580,,,signal,,secondary,0,98.5088032,39.7351735,,,
,7443,2517427597,,,,,primary,0,98.5004729,39.7361986,,,
,7444,2517427607,,,,,secondary,0,98.508862,39.7357616,,,
,7451,2517695876,,,,,trunk,0,104.644738,33.5753644,,,
,7453,2517721726,,,,,trunk,0,105.3868355,34.2307335,,,
,7454,2517721728,,,,,trunk,0,105.38717,34.2314458,,,
,7455,2517721737,,,,,trunk,0,105.3864352,34.2312613,,,
,7457,2519879782,,,,,secondary,0,98.2902997,39.7574923,,,
,7458,2520102800,,,,,primary,0,104.5201439,37.4522397,,,
,7459,2520111018,,,,,primary,0,103.4131902,37.4771551,,,
,7460,2520111019,,,,,primary,0,103.421332,37.4885032,,,
,7461,2520859417,,,,,primary,0,102.6560353,37.9339549,,,
,7462,2520859429,,,,,primary,0,102.6841646,37.8799385,,,
,7463,2520859431,,,,,secondary,0,102.6197467,37.9390467,,,
,7464,2520859434,,,,,primary,0,102.6560576,37.933777,,,
,7465,2520859439,,,,,primary,0,102.6572799,37.9339549,,,
,7466,2520859440,,,,,secondary,1,102.6867503,37.8862406,,,
,7467,2520859443,,,,,secondary,1,102.6871492,37.8861273,,,
,7468,2520859448,,,,,primary,0,102.6840729,37.879762,,,
,7469,2520859452,,,,,primary,0,102.6573166,37.9337736,,,
,7470,2520885695,,,,,primary,0,103.791166,36.0643631,,,
,7471,2520885732,,,,,primary,0,103.7413829,36.0732819,,,
,7472,2520885740,,,,,primary,0,103.7877618,36.0650137,,,
,7475,2520890680,,,,,primary,0,103.8454145,36.0688726,,,
,7476,2520890682,,,,,secondary,0,103.8458851,36.0634962,,,
,7477,2520890685,,,,,secondary,0,103.8455123,36.0687929,,,
,7478,2520890688,,,,,secondary,0,103.8459282,36.0630088,,,
,7479,2520890689,,,,,secondary,0,103.8456163,36.0682021,,,
,7480,2520890692,,,,,primary,0,103.8451751,36.0685628,,,
,7481,2520890693,,,,,secondary,0,103.8455941,36.0683507,,,
,7491,2526171476,,,,,primary,1,106.3136026,36.5336916,,,
,7493,2545541469,,,,,motorway,0,104.171589,37.288133,,,
,7494,2545541477,,,,,motorway,0,103.7351298,37.3100584,,,
,7495,2545541493,,,,,motorway,0,103.684788,37.3385331,,,
,7496,2545541526,,,,,motorway,0,103.6571187,37.3825417,,,
,7498,2545541566,,,,,motorway,0,104.5872176,37.4263875,,,
,7499,2545541581,,,,,primary,0,103.405065,37.5105422,,,
,7500,2545541583,,,,,primary,0,103.4076167,37.5126788,,,
,7501,2545541586,,,,,motorway,0,103.4092356,37.5141282,,,
,7502,2545541588,,,,,motorway,0,103.4134518,37.5142934,,,
,7503,2545541590,,,,,motorway,0,103.4095221,37.5142074,,,
,7506,2545541602,motorway_junction,,,,motorway,0,103.4110567,37.5154112,,,
,7509,2545541611,,,,,motorway,0,103.4080226,37.5167707,,,
,7510,2545541613,motorway_junction,,,,motorway,0,103.4063325,37.5174697,,,
,7511,2547160823,,,,,secondary,0,103.6708471,36.929804,,,
,7514,2547199192,,,,,secondary,0,103.6437827,36.6696128,,,
,7516,2547228860,,,,,trunk,0,103.2767645,36.7108623,,,
,7518,2547228883,,,,,trunk,0,103.2704165,36.7203024,,,
,7519,2547228935,,,,,secondary,0,103.249429,36.7338209,,,
,7520,2547228955,,,,,secondary,1,103.2470614,36.7376915,,,
,7523,2547240453,,,,,trunk,0,103.1635492,36.8863612,,,
,7524,2547325328,,,,,primary,0,102.6240784,36.8530687,,,
,7525,2547325386,,,,,primary,0,102.5909436,36.8692421,,,
,7527,2547325629,,,,,secondary,0,102.6975109,36.8956637,,,
,7532,2547330978,,,,,primary,0,102.9408422,36.8127551,,,
,7533,2547331006,,,,,secondary,1,102.8964774,36.819038,,,
,7534,2547331034,,,,,secondary,0,102.8941727,36.8229345,,,
,7535,2547340802,,,,,primary,1,102.8307691,36.5966098,,,
,7536,2547400377,,,,,primary,0,102.7738197,38.1994739,,,
,7537,2547400433,,,,,secondary,1,102.7240673,38.3493703,,,
,7538,2563454335,,,,,primary,0,104.0474789,34.4462308,,,
,7545,2578441576,,,,,trunk,0,105.2986143,34.743584,,,
,7546,2578441584,,,,,motorway,0,105.2958331,34.743669,,,
,7549,2578441627,,,,,motorway,0,105.2919638,34.7455917,,,
,7550,2578441644,,,,,motorway,1,103.6124825,36.4815202,,,
,7551,2578441645,,,,,motorway,0,103.6123303,36.4812502,,,
,7552,2578441652,,,,,primary,0,103.6147546,36.4847889,,,
,7553,2578441672,,,,,primary,0,103.6120995,36.490173,,,
,7554,2578441673,,,,,primary,0,103.6122251,36.4901832,,,
,7556,2581261865,,,,,motorway,0,105.0122562,34.7567406,,,
,7557,2581261867,,,,,motorway,0,105.0064337,34.7567752,,,
,7558,2581261869,,,,,motorway,0,105.0118961,34.7570987,,,
,7559,2581261885,,,,,motorway,0,105.0108869,34.7581546,,,
,7560,2581261887,,,,,motorway,0,105.0107136,34.758249,,,
,7563,2581261924,,,,,motorway,0,105.0100769,34.7598407,,,
,7564,2581262002,,,,,motorway,0,105.0134394,34.7613759,,,
,7565,2581262004,,,,,motorway,0,105.1468466,34.7610623,,,
,7569,2581262026,,,,,motorway,0,105.1472318,34.7628211,,,
,7570,2581262029,,,,,motorway,0,105.1473494,34.7629006,,,
,7576,2581262089,,,,,motorway,0,105.1486374,34.7645581,,,
,7577,2581262091,,,,,motorway,0,105.1494627,34.7645976,,,
,7578,2581262156,motorway_junction,,,,motorway,0,105.1521381,34.7653676,,,
,7589,2581287096,,,,,secondary,0,104.9150645,34.7301634,,,
,7590,2581287100,,,,,motorway,0,104.9152354,34.7311209,,,
,7591,2581287101,,,,,motorway,0,104.9153558,34.7312486,,,
,7592,2581287115,,,,,motorway,0,104.9121406,34.7323261,,,
,7595,2581287126,,,,,motorway,0,104.9167142,34.7328243,,,
,7598,2581287135,,,,,motorway,0,104.9211801,34.7333585,,,
,7606,2581287185,,,,,motorway,0,104.7946582,34.7882373,,,
,7607,2581287189,,,,,motorway,1,104.7945434,34.7886119,,,
,7608,2581348858,,,,,primary,0,104.6002294,35.6153413,,,
,7611,2581348865,,,,,motorway,0,104.6019492,35.6181629,,,
,7613,2581348901,,,,,motorway,0,104.5997545,35.6197471,,,
,7614,2581348908,,,,,motorway,0,104.5995836,35.6197886,,,
,7618,2581348994,motorway_junction,,,,motorway,0,104.6006531,35.6231329,,,
,7619,2581348996,,,,,motorway,0,104.6008687,35.6232141,,,
,7621,2581348999,motorway_junction,,,,motorway,0,104.595461,35.6374869,,,
,7627,2581349110,,,,,motorway,0,104.5343213,35.7164476,,,
,7628,2581349111,,,,,motorway,0,104.5339527,35.7164635,,,
,7634,2581349225,,,,,trunk,0,104.5298103,35.7177817,,,
,7635,2581349226,,,,,motorway,0,104.5305776,35.7178044,,,
,7638,2581349286,,,,,motorway,0,104.2992854,35.7974905,,,
,7639,2581349288,,,,,motorway,0,104.2972191,35.8030506,,,
,7640,2581349292,,,,,motorway,0,104.1628323,35.8976083,,,
,7641,2581349318,motorway_junction,,,,motorway,0,104.168942,35.8982125,,,
,7642,2581349324,,,,,motorway,0,104.1673817,35.89831,,,
,7643,2581349344,,,,,motorway,0,104.1654627,35.8987112,,,
,7644,2581349371,motorway_junction,,,,motorway,0,104.1622695,35.8992633,,,
,7646,2581349411,,,,,motorway,0,104.0137167,35.9650248,,,
,7647,2581349417,,,,,motorway,0,104.016945,35.9655337,,,
,7648,2581349443,motorway_junction,,,,motorway,0,104.0123344,35.9676784,,,
,7649,2581349454,,,,,motorway,0,104.0112652,35.9683305,,,
,7650,2581349459,,,,,trunk,0,103.9712215,36.0011403,,,
,7651,2581349460,,,,,motorway,0,103.9724382,36.0024533,,,
,7652,2581349477,,,,,motorway,0,103.9209119,36.0520729,,,
,7653,2581349478,motorway_junction,,,,motorway,0,103.9206925,36.0521455,,,
,7654,2581349483,,,,,motorway,0,103.8612035,36.087258,,,
,7655,2581349485,motorway_junction,,,,motorway,0,103.8607818,36.0879287,,,
,7657,2581349489,,,,,motorway,0,103.8243748,36.1172051,,,
,7659,2581349492,motorway_junction,,,,motorway,0,103.8219437,36.117742,,,
,7660,2581349495,,,,,motorway,0,102.9450169,36.3026087,,,
,7662,2581349499,,,,,motorway,0,102.9450692,36.3027119,,,
,7667,2581349513,,,,,motorway,0,102.88521,36.3195524,,,
,7669,2590300921,,,,,trunk,0,94.5565331,40.0879605,,,
,7670,2603602280,,,,,secondary,0,94.5214145,40.0795991,,,
,7672,2608742612,,,,,primary,0,103.227291,35.5970628,,,
,7673,2608742622,,,,,primary,0,103.2356838,35.602636,,,
,7674,2608742625,,,,,secondary,0,103.2313998,35.6062653,,,
,7675,2608742629,,,,,secondary,0,103.2441906,35.6103848,,,
,7677,2610992646,,,,,trunk,0,105.2972858,33.9528074,,,
,7678,2610992664,,,,,trunk,0,105.2963922,33.9606745,,,
,7679,2610992671,,,signal,,trunk,0,105.2950017,33.9665335,,,
,7681,2610992682,,,,,secondary,0,105.2897693,33.9743354,,,
,7682,2610992731,,,,,secondary,0,105.2935115,33.9919771,,,
,7684,2610992846,,,,,secondary,0,105.2955137,34.0189755,,,
,7685,2610992852,,,,,secondary,0,105.2956538,34.0205333,,,
,7686,2610992856,,,,,trunk,0,105.3003012,34.0223099,,,
,7687,2610992857,,,,,secondary,0,105.2993003,34.022533,,,
,7688,2610992860,,,,,secondary,0,105.2964611,34.0231756,,,
,7690,2610992956,,,,,trunk,0,105.3116951,34.0489527,,,
,7692,2611109415,,,,,primary,0,105.721501,34.5819612,,,
,7693,2611109452,,,,,secondary,0,105.7162876,34.5906566,,,
,7694,2611130280,,,,,secondary,0,105.7194591,34.570832,,,
,7695,2611130288,,,,,secondary,0,105.7185538,34.5737163,,,
,7696,2611130293,,,,,secondary,0,105.7171729,34.5759078,,,
,7697,2611130297,,,,,secondary,0,105.7185627,34.5761842,,,
,7698,2611130300,,,,,secondary,0,105.7178633,34.5763391,,,
,7700,2611130309,,,,,secondary,0,105.7177821,34.5766325,,,
,7701,2611130314,,,,,trunk,0,105.6897968,34.576238,,,
,7703,2611130343,,,,,secondary,0,105.7380908,34.5780607,,,
,7704,2611130348,,,,,secondary,0,105.6953497,34.5784979,,,
,7705,2611130371,,,,,secondary,0,105.7215935,34.5845309,,,
,7706,2611130378,,,,,trunk,0,105.7215603,34.5858016,,,
,7707,2611130381,,,,,secondary,0,105.7261736,34.5864946,,,
,7709,2611130390,,,,,trunk,0,105.7221181,34.5900535,,,
,7711,2611130447,,,,,trunk,0,105.7242941,34.5910499,,,
,7712,2611130459,motorway_junction,,,,trunk,0,105.7206974,34.593541,,,
,7718,2611147835,,,,,primary,0,105.3357787,34.7481981,,,
,7719,2611147836,,,,,primary,0,105.327791,34.7488573,,,
,7720,2611192588,,,,,primary,0,105.8934461,34.5451524,,,
,7721,2611192591,,,,,primary,0,105.8894238,34.5467326,,,
,7723,2611192624,,,,,trunk,0,105.8929166,34.5596186,,,
,7724,2611192627,,,,,trunk,0,105.8928009,34.5596404,,,
,7725,2611192639,,,,,trunk,0,105.8926968,34.559788,,,
,7726,2611192645,,,,,trunk,0,105.8930822,34.5598715,,,
,7727,2611192655,,,,,trunk,0,105.8927928,34.5599314,,,
,7729,2611192663,,,,,motorway,0,105.8914439,34.5603641,,,
,7730,2611192686,,,,,primary,0,105.8401646,34.5621842,,,
,7731,2611192699,,,,,primary,0,105.8358479,34.5629974,,,
,7733,2611192747,,,,,primary,0,105.8362394,34.5650834,,,
,7734,2611192750,,,,,secondary,0,105.899612,34.5653461,,,
,7735,2611192756,,,,,motorway,0,105.8396496,34.5654251,,,
,7736,2611192760,,,,,motorway,0,105.8388667,34.5654862,,,
,7737,2611192853,,,,,motorway,0,105.8350276,34.5668645,,,
,7738,2611192859,,,,,primary,0,105.7612817,34.5793031,,,
,7739,2611192862,,,,,primary,0,105.7608574,34.5795744,,,
,7740,2611192883,,,,,motorway,0,105.7700695,34.5816234,,,
,7741,2611192889,,,,,motorway,0,105.767718,34.5825563,,,
,7742,2611192892,,,,,motorway,0,105.7638207,34.5822422,,,
,7746,2611229341,,,,,primary,0,105.9201994,34.4718468,,,
,7747,2611229392,,,,,primary,0,105.9203613,34.475087,,,
,7748,2611229405,,,,,primary,0,105.9172034,34.4760172,,,
,7750,2611229444,,,,,primary,0,105.9474576,34.539873,,,
,7751,2611229462,,,,,secondary,0,105.9505993,34.540348,,,
,7752,2611229552,,,,,primary,0,105.9068947,34.5427597,,,
,7753,2611229567,,,,,secondary,0,105.9563064,34.5434062,,,
,7754,2611229602,,,,,trunk,0,105.9501639,34.5487173,,,
,7755,2611229635,,,,,primary,0,105.9084887,34.552623,,,
,7756,2611229660,,,,,primary,0,105.9084686,34.5531519,,,
,7757,2611229676,,,,,trunk,0,105.9145944,34.5540736,,,
,7758,2611229679,,,,,primary,0,105.9089652,34.5553033,,,
,7759,2611229685,,,,,trunk,0,105.9115711,34.5548218,,,
,7760,2611229695,,,,,trunk,0,105.9089761,34.5553845,,,
,7761,2611229698,,,,,trunk,0,105.9087404,34.5554288,,,
,7764,2614300844,,,,,secondary,0,95.7830482,40.4212141,,,
,7765,2614300850,,,,,trunk,0,95.7815621,40.4221408,,,
,7768,2614712907,,,,,secondary,0,99.8578413,38.9618547,,,
