name,poi_id,osm_way_id,osm_relation_id,building,amenity,way,geometry,centroid,area,area_ft2
,356,310360186,,yes,,,"POLYGON ((94.14306879999999 38.9305328, 94.1429792 38.9305606, 94.14300470000001 38.9306102, 94.14309419999999 38.9305823, 94.14306879999999 38.9305328))",POINT (94.1430367 38.9305715),50.4,542.9
,357,422502422,,yes,,,"POLYGON ((105.7044892 34.578942, 105.7047978 34.5789681, 105.7048071 34.5788936, 105.7044985 34.5788675, 105.7044892 34.578942))",POINT (105.7046481 34.5789178),236.2,2542.9
,358,762621453,,yes,,,"POLYGON ((94.65656970000001 40.149398, 94.6565753 40.1494984, 94.6569482 40.1494861, 94.6569425 40.1493857, 94.65656970000001 40.149398))",POINT (94.6567589 40.1494421),361.5,3891.5
,359,884760621,,yes,,,"POLYGON ((103.5675859 36.3354063, 103.566821 36.335305, 103.566758 36.3356133, 103.56765 36.3357314, 103.5676821 36.3355738, 103.5675859 36.3354063))",POINT (103.5672201 36.33552),2715.0,29223.5
,360,412714386,,yes,,,"POLYGON ((103.6473557 36.0898494, 103.6470446 36.09066, 103.6473632 36.0907399, 103.6476743 36.0899292, 103.6473557 36.0898494))",POINT (103.6473595 36.0902946),2823.1,30387.8
,361,418585632,,yes,,,"POLYGON ((103.7349017 36.0798491, 103.7355883 36.0800973, 103.7356593 36.079969, 103.7349727 36.0797208, 103.7349017 36.0798491))",POINT (103.7352805 36.079909),1057.1,11378.7
,362,594269742,,yes,,,"POLYGON ((103.8826552 36.0327785, 103.8830938 36.032678, 103.8831085 36.03272, 103.8834163 36.0326494, 103.8833848 36.0325595, 103.8830872 36.0326277, 103.8830709 36.0325812, 103.8826221 36.032684, 103.8826552 36.0327785))",POINT (103.883014 36.0326641),752.6,8101.2
,363,695590033,,yes,,,"POLYGON ((103.6425358 35.7266912, 103.6424446 35.7271354, 103.642542 35.7271486, 103.6426153 35.7267916, 103.6430298 35.7268477, 103.6430477 35.7267605, 103.6425358 35.7266912))",POINT (103.6426721 35.7268544),818.3,8807.7
,364,775736531,,yes,,,"POLYGON ((103.8423549 36.0472387, 103.8426396 36.0471285, 103.8426949 36.0472219, 103.8424102 36.0473321, 103.8423549 36.0472387))",POINT (103.8425249 36.0472303),326.2,3511.3
,365,827590247,,yes,,,"POLYGON ((103.8532152 36.0319837, 103.8531608 36.0319959, 103.8531911 36.0320844, 103.8531185 36.0321007, 103.8531048 36.0320607, 103.8529792 36.0320888, 103.8530119 36.0321842, 103.8531082 36.0321626, 103.8531268 36.0322168, 103.8532286 36.0321939, 103.8532019 36.032116, 103.8533101 36.0320918, 103.8532841 36.0320161, 103.853429 36.0319836, 103.8534486 36.0320411, 103.8535563 36.0320169, 103.8535237 36.0319218, 103.8534598 36.0319361, 103.8534415 36.0318827, 103.8531992 36.031937, 103.8532152 36.0319837))",POINT (103.8532614 36.0320381),677.1,7288.2
闻欣堂,366,232146122,,yes,theatre,,"POLYGON ((104.1519266 35.9446413, 104.1519492 35.9440942, 104.1521104 35.9440985, 104.1523167 35.9441041, 104.1522941 35.9446512, 104.1519266 35.9446413))",POINT (104.1521217 35.9443727),2010.4,21639.3
,367,462518248,,yes,,,"POLYGON ((104.2040528 35.1273277, 104.2040608 35.1273087, 104.2038917 35.1272615, 104.2038332 35.1274018, 104.2040007 35.1274485, 104.2039901 35.1274739, 104.2041537 35.1275196, 104.2042149 35.127373, 104.2040528 35.1273277))",POINT (104.2040252 35.1273895),535.7,5765.7
,368,886653555,,yes,,,"POLYGON ((104.1915652 36.5266116, 104.1919658 36.5263675, 104.1919032 36.5263012, 104.1915026 36.5265452, 104.1915652 36.5266116))",POINT (104.1917342 36.5264564),412.3,4437.8
,369,945213587,,yes,,,"POLYGON ((103.8404131 36.0726031, 103.8405401 36.0726519, 103.8407537 36.0722887, 103.8406267 36.0722399, 103.8404131 36.0726031))",POINT (103.8405834 36.0724459),563.1,6061.2
,370,741210666,,yes,,,"POLYGON ((104.8150983 36.7176512, 104.8154112 36.717595, 104.8153692 36.7174448, 104.8150564 36.7175009, 104.8150983 36.7176512))",POINT (104.8152338 36.717548),489.2,5265.7
,371,407198052,,yes,,,"POLYGON ((103.6264767 36.0847869, 103.6257954 36.0849126, 103.6258281 36.0850282, 103.6265094 36.0849025, 103.6264767 36.0847869))",POINT (103.6261524 36.0849075),827.2,8904.3
,372,406154974,,school,,,"POLYGON ((103.5003605 36.1399658, 103.5002731 36.1400182, 103.4998981 36.1396101, 103.4999855 36.1395577, 103.5003605 36.1399658))",POINT (103.5001293 36.139788),552.2,5944.4
,373,792511777,,yes,,,"POLYGON ((104.9491258 33.3713057, 104.9481011 33.3715857, 104.9481466 33.3717018, 104.9490859 33.3714452, 104.9491699 33.3715926, 104.9483718 33.3719095, 104.9484306 33.3720129, 104.9492287 33.371696, 104.9493145 33.3718468, 104.9487204 33.3720826, 104.9487828 33.3721922, 104.9493769 33.3719563, 104.9494585 33.3720996, 104.9491165 33.3722354, 104.9491773 33.3723421, 104.9496165 33.3721677, 104.9491258 33.3713057))",POINT (104.9489598 33.3717954),4634.9,49889.7
,374,416508529,,yes,,,"POLYGON ((105.7185281 34.5829901, 105.7185491 34.5833033, 105.7182167 34.5832988, 105.7182142 34.5834242, 105.7187077 34.5834309, 105.7187102 34.5833055, 105.7186787 34.5828698, 105.7182019 34.5828466, 105.7182018 34.5828472, 105.7180828 34.5828435, 105.718064 34.583252, 105.7182161 34.5832567, 105.718229 34.5829755, 105.7185281 34.5829901))",POINT (105.7184106 34.583124),2352.2,25318.8
,375,825492385,,yes,,,"POLYGON ((103.9070338 36.1132807, 103.907455 36.1131142, 103.9073878 36.1130034, 103.9069667 36.1131699, 103.9070338 36.1132807))",POINT (103.9072108 36.113142),575.9,6198.8
,376,489276478,,yes,,,"POLYGON ((103.8223709 36.049375, 103.822788 36.0493793, 103.8227886 36.0493393, 103.8231603 36.0493432, 103.8231622 36.0492264, 103.8227791 36.0492225, 103.8227784 36.0492691, 103.8223727 36.0492649, 103.8223709 36.049375))",POINT (103.8227724 36.0493027),895.3,9637.0
,377,925937528,,yes,,,"POLYGON ((103.8568684 35.3845016, 103.8573405 35.3844229, 103.8573175 35.3843314, 103.8568455 35.3844101, 103.8568684 35.3845016))",POINT (103.857093 35.3844165),455.0,4898.0
,378,909107171,,yes,,,"POLYGON ((105.9741345 34.559925, 105.9741959 34.5599159, 105.9741718 34.5598055, 105.9741104 34.5598146, 105.9741345 34.559925))",POINT (105.9741531 34.5598653),71.2,766.9
,379,413946669,,yes,,,"POLYGON ((104.5216178 35.7197384, 104.5213442 35.7187193, 104.5212242 35.7187405, 104.5214978 35.7197597, 104.5216178 35.7197384))",POINT (104.521421 35.7192395),1283.8,13818.3
,380,450315937,,yes,,,"POLYGON ((103.8239541 36.0506764, 103.8239748 36.0508736, 103.824265 36.0508537, 103.8242443 36.0506565, 103.824087 36.0506673, 103.8239998 36.0506733, 103.8239541 36.0506764))",POINT (103.8241096 36.0507651),576.3,6203.7
,381,762614306,,yes,,,"POLYGON ((94.6767747 40.136577, 94.67677209999999 40.1366714, 94.6776357 40.1366858, 94.67763840000001 40.1365913, 94.6767747 40.136577))",POINT (94.6772053 40.1366314),785.3,8452.6
研究生公寓6号,382,443614414,,yes,,,"POLYGON ((103.8557448 36.0461363, 103.8556197 36.0461658, 103.8556357 36.04621, 103.8556003 36.0462183, 103.8556288 36.0462973, 103.8565782 36.0460733, 103.8565337 36.0459501, 103.8557902 36.0461256, 103.8557448 36.0461363))",POINT (103.8560877 36.0461228),1249.7,13451.2
,383,407508756,,yes,,,"POLYGON ((103.8874336 36.0628089, 103.8872405 36.0622191, 103.8871109 36.0622686, 103.8872974 36.062838, 103.8874336 36.0628089))",POINT (103.887271 36.0625335),842.4,9067.4
,384,311743361,,yes,,,"POLYGON ((103.8138881 35.1710323, 103.8140148 35.1710108, 103.8139066 35.1705846, 103.81378 35.170606, 103.8138881 35.1710323))",POINT (103.8138974 35.1708085),567.7,6110.8
,385,538982678,,yes,,,"POLYGON ((103.6638352 36.4886807, 103.6638352 36.4889567, 103.6641571 36.4889567, 103.6641571 36.4886807, 103.6638352 36.4886807))",POINT (103.6639962 36.4888187),881.3,9486.1
,386,591206092,,yes,,,"POLYGON ((103.9005133 36.0381283, 103.9005308 36.0382465, 103.901149 36.0381869, 103.9011316 36.0380687, 103.9005133 36.0381283))",POINT (103.9008312 36.0381576),739.1,7955.4
,387,408225407,,yes,,,"POLYGON ((103.826365 36.0964556, 103.8267996 36.0961934, 103.8266344 36.0960147, 103.8261999 36.0962769, 103.826365 36.0964556))",POINT (103.8264997 36.0962351),1206.6,12987.3
,388,738539544,,yes,,,"POLYGON ((105.6549302 34.8725263, 105.6557756 34.8722454, 105.6557241 34.8721412, 105.6548787 34.872422, 105.6549302 34.8725263))",POINT (105.6553271 34.8723337),1037.9,11172.3
,389,882122155,,yes,,,"POLYGON ((94.680318 40.0964835, 94.6803726 40.096496, 94.68044070000001 40.0962713, 94.68046200000001 40.0962768, 94.68048640000001 40.0961983, 94.6804097 40.09618, 94.680318 40.0964835))",POINT (94.6803979 40.0963284),188.5,2029.4
,390,406582189,,apartments,,,"POLYGON ((103.7770314 36.0541035, 103.7776572 36.0544838, 103.777559 36.0545894, 103.7769332 36.054209, 103.7770314 36.0541035))",POINT (103.7772952 36.0543464),1029.5,11081.2
,391,407488603,,yes,,,"POLYGON ((103.8020152 36.0868313, 103.8021044 36.0869583, 103.8026643 36.0867012, 103.802575 36.0865743, 103.8020152 36.0868313))",POINT (103.8023397 36.0867663),938.0,10097.1
,392,849283377,,yes,,,"POLYGON ((104.6664852 34.973663, 104.6673797 34.9743868, 104.667542 34.9742521, 104.6666475 34.9735283, 104.6664852 34.973663))",POINT (104.6670136 34.9739575),2409.0,25930.2
,393,886653535,,yes,,,"POLYGON ((104.1860908 36.5112746, 104.1864046 36.5112784, 104.1864181 36.5105718, 104.1861043 36.5105679, 104.1860908 36.5112746))",POINT (104.1862544 36.5109232),2198.3,23662.6
,394,371541014,,yes,,,"POLYGON ((102.4818337 34.5940368, 102.482446 34.5938253, 102.4824044 34.5937438, 102.4817922 34.5939552, 102.4818337 34.5940368))",POINT (102.482119 34.5938903),597.0,6425.7
,395,880602640,,yes,,,"POLYGON ((106.3733983 34.8153675, 106.3733787 34.8154239, 106.3734919 34.8154505, 106.3735115 34.815394, 106.3734506 34.8153798, 106.3733983 34.8153675))",POINT (106.3734451 34.815409),69.9,752.3
,396,462518202,,yes,,,"POLYGON ((104.2010969 35.1309421, 104.2012272 35.1310197, 104.2016858 35.1305042, 104.2015555 35.1304266, 104.2010969 35.1309421))",POINT (104.2013913 35.1307232),1034.1,11131.2
,397,416531728,,yes,,,"POLYGON ((104.6174504 35.5947344, 104.617951 35.595114, 104.6180512 35.5950267, 104.6175506 35.594647, 104.6174504 35.5947344))",POINT (104.6177508 35.5948805),827.5,8907.7
,398,410613868,,yes,,,"POLYGON ((103.8243627 36.062836, 103.8243198 36.0624825, 103.8239406 36.0625126, 103.8239835 36.062866, 103.8243627 36.062836))",POINT (103.8241517 36.0626743),1350.6,14537.7
兰州音乐厅,399,416877143,,yes,theatre,,"POLYGON ((103.8449487 36.0642951, 103.8449717 36.0641963, 103.8449531 36.0640969, 103.844895 36.064008, 103.844804 36.0639396, 103.8446901 36.0638992, 103.8445661 36.0638914, 103.8444459 36.0639171, 103.8443428 36.0639733, 103.8442684 36.0640539, 103.8442311 36.0641498, 103.8441713 36.0643428, 103.8448889 36.0644882, 103.8449487 36.0642951))",POINT (103.8446014 36.0641853),3431.9,36940.4
,400,906660671,,yes,,,"POLYGON ((106.7026332 35.536596, 106.7031616 35.5363646, 106.7030929 35.5362608, 106.7025645 35.5364921, 106.7026332 35.536596))",POINT (106.702863 35.5364284),712.6,7670.1
,401,427976063,,yes,,,"POLYGON ((105.5495254 34.5643874, 105.5502872 34.5644029, 105.5502893 34.56433, 105.5495276 34.5643145, 105.5495254 34.5643874))",POINT (105.5499074 34.5643587),563.5,6065.7
,402,954746046,,yes,,,"POLYGON ((107.3408305 35.3216091, 107.3410976 35.3218782, 107.3412596 35.3217712, 107.3409925 35.3215021, 107.3408305 35.3216091))",POINT (107.3410451 35.3216901),729.2,7848.9
,403,846969707,,yes,,,"POLYGON ((105.9055531 34.5526133, 105.9056922 34.5525892, 105.9056054 34.5522488, 105.9054663 34.5522728, 105.9055531 34.5526133))",POINT (105.9055792 34.552431),504.4,5429.5
,404,945213679,,yes,,,"POLYGON ((103.8337693 36.0863836, 103.8342762 36.0862123, 103.8342224 36.0861084, 103.8337155 36.0862796, 103.8337693 36.0863836))",POINT (103.8339958 36.086246),620.0,6673.9
,405,364127107,,yes,,,"POLYGON ((104.1089385 36.5260056, 104.109136 36.5260086, 104.1091483 36.5254875, 104.1089508 36.5254845, 104.1089385 36.5260056))",POINT (104.1090434 36.5257466),1023.5,11016.9
,406,781312853,,yes,,,"POLYGON ((107.6462255 35.7348614, 107.6462418 35.7347977, 107.6461244 35.7347779, 107.6461081 35.7348416, 107.6461328 35.7348458, 107.6460908 35.7350097, 107.6462112 35.73503, 107.6462531 35.734866, 107.6462255 35.7348614))",POINT (107.6461728 35.7349054),284.9,3066.6
,407,882122179,,yes,,,"POLYGON ((94.6710574 40.094117, 94.6710899 40.0939941, 94.6713043 40.0940159, 94.67131449999999 40.0939614, 94.6714293 40.0939716, 94.6713917 40.0941488, 94.6710574 40.094117))",POINT (94.6712558 40.0940615),460.4,4956.1
,408,716709318,,yes,,,"POLYGON ((103.9025679 36.0373768, 103.903217 36.0373551, 103.9032115 36.0372462, 103.9025624 36.0372679, 103.9025679 36.0373768))",POINT (103.9028897 36.0373115),709.1,7632.7
,409,780169562,,yes,,,"POLYGON ((107.6318067 35.7517519, 107.6314783 35.75218, 107.6315573 35.7522199, 107.6318857 35.7517918, 107.6318843 35.7517911, 107.6318067 35.7517519))",POINT (107.631682 35.7519859),471.2,5071.6
,410,884819497,,,place_of_worship,,"POLYGON ((103.2831359 36.658879, 103.283368 36.6584519, 103.2841432 36.658723, 103.283911 36.6591501, 103.2831359 36.658879))",POINT (103.2836395 36.658801),3907.5,42060.4
观云楼,411,243995901,,yes,,,"POLYGON ((103.8533387 36.0469597, 103.8535104 36.0474585, 103.853822 36.0473884, 103.8536504 36.0468896, 103.8533387 36.0469597))",POINT (103.8535804 36.047174),1672.5,18002.1
,412,691655277,,yes,,,"POLYGON ((103.7460946 36.0448275, 103.7460419 36.0447715, 103.7455834 36.0450534, 103.7456721 36.0451477, 103.7461306 36.0448658, 103.7462212 36.044962, 103.7463319 36.0448939, 103.7462054 36.0447594, 103.7460946 36.0448275))",POINT (103.7459483 36.0449343),919.1,9892.8
,413,728001574,,yes,,,"POLYGON ((104.6685827 36.5555786, 104.6688632 36.5559321, 104.668977 36.5558738, 104.6686964 36.5555204, 104.6685827 36.5555786))",POINT (104.6687799 36.5557263),562.9,6058.9
,414,781312510,,yes,,,"POLYGON ((107.6316887 35.7164784, 107.6322181 35.7165376, 107.6322359 35.7164326, 107.6317065 35.7163734, 107.6316887 35.7164784))",POINT (107.6319623 35.7164555),570.8,6143.5
,415,699113149,,yes,,,"POLYGON ((103.8216433 36.0530928, 103.8218439 36.0530919, 103.8218412 36.0527211, 103.8216406 36.052722, 103.8216433 36.0530928))",POINT (103.8217422 36.052907),741.9,7986.0
,416,680681114,,yes,,,"POLYGON ((102.0944037 33.9948073, 102.0944098 33.9948812, 102.094458 33.9948784, 102.0944519 33.9948045, 102.0944037 33.9948073))",POINT (102.0944308 33.9948429),36.1,388.6
,417,886472731,,yes,,,"POLYGON ((103.8214821 36.1650011, 103.8215758 36.1649793, 103.8214551 36.1646415, 103.8213614 36.1646633, 103.8214821 36.1650011))",POINT (103.8214686 36.1648213),343.3,3695.0
,418,337593798,,yes,,,"POLYGON ((94.6520131 40.1453107, 94.6513745 40.1452645, 94.6513585 40.1453934, 94.6519971 40.1454397, 94.6520131 40.1453107))",POINT (94.6516858 40.1453521),798.3,8593.1
,419,857838893,,yes,,,"POLYGON ((103.8108605 36.0903935, 103.8115686 36.0903935, 103.8115686 36.0902482, 103.8108605 36.0902482, 103.8108605 36.0903935))",POINT (103.8112146 36.0903208),1026.4,11047.9
,420,915129104,,yes,,,"POLYGON ((104.6790192 36.5716005, 104.680084 36.5717728, 104.6801532 36.5714969, 104.6790884 36.5713245, 104.6790192 36.5716005))",POINT (104.6795862 36.5715487),3031.7,32633.0
,421,945213550,,yes,,,"POLYGON ((103.8491818 36.0755188, 103.8490672 36.0754782, 103.8488487 36.075881, 103.8489632 36.0759216, 103.8490606 36.0757422, 103.8491818 36.0755188))",POINT (103.8490152 36.0756999),552.5,5947.1
,422,284759752,,yes,,,"POLYGON ((103.8660014 36.0435593, 103.8665685 36.0434298, 103.8664851 36.0431912, 103.8663357 36.0432254, 103.8663739 36.0433347, 103.8659563 36.0434301, 103.8660014 36.0435593))",POINT (103.8662929 36.0433995),967.0,10409.0
,423,744641853,,yes,,,"POLYGON ((105.6810307 34.577062, 105.6818128 34.5770782, 105.6818166 34.5769516, 105.6810346 34.5769354, 105.6810307 34.577062))",POINT (105.6814237 34.5770068),1005.3,10820.9
,424,407488712,,yes,,,"POLYGON ((103.870722 36.0860624, 103.8708258 36.0861305, 103.8710863 36.0858713, 103.8710612 36.0858548, 103.8711493 36.0857672, 103.8710706 36.0857155, 103.870722 36.0860624))",POINT (103.8709372 36.0859298),561.0,6038.8
,425,863627247,,yes,,,"POLYGON ((103.1776097 36.1936961, 103.1779098 36.1943675, 103.1787713 36.1941168, 103.1786871 36.1939285, 103.1789869 36.1938412, 103.178771 36.1933581, 103.1776097 36.1936961))",POINT (103.1782983 36.1938537),8158.3,87815.6
,426,759129908,,,driver_training,,"POLYGON ((103.0920231 35.531519, 103.0910897 35.5303578, 103.0920553 35.5297291, 103.0927317 35.530031, 103.0933857 35.5303229, 103.0920231 35.531519))",POINT (103.0921698 35.5305285),20663.2,222417.0
,427,590288242,,yes,,,"POLYGON ((103.5989445 36.1135537, 103.599642 36.1134397, 103.5996044 36.1132894, 103.5989069 36.1134034, 103.5989445 36.1135537))",POINT (103.5992744 36.1134215),1089.3,11724.9
,428,779916434,,yes,,,"POLYGON ((107.619085 35.7433121, 107.6201284 35.743606, 107.6201519 35.743551, 107.6191086 35.7432571, 107.619085 35.7433121))",POINT (107.6196184 35.7434315),646.8,6961.8
,429,866378632,,yes,,,"POLYGON ((103.0352587 35.4755318, 103.0352836 35.4755785, 103.0354418 35.4758753, 103.0356739 35.4757932, 103.0355157 35.4754964, 103.0354178 35.4755311, 103.0353929 35.4754844, 103.035557 35.4754263, 103.0356145 35.4755343, 103.0363217 35.4752842, 103.0362641 35.4751763, 103.0364956 35.4750945, 103.0365136 35.4751283, 103.0364157 35.475163, 103.0366441 35.4755913, 103.0363204 35.4757058, 103.0363453 35.4757526, 103.036669 35.4756381, 103.0368953 35.4755581, 103.0378273 35.4752285, 103.0377714 35.4751237, 103.0368394 35.4754532, 103.036642 35.4750829, 103.0365711 35.47495, 103.0352059 35.4754328, 103.0352587 35.4755318))",POINT (103.0363022 35.4753772),6127.0,65950.0
,430,322255823,,yes,,,"POLYGON ((97.0990851 39.4471378, 97.0986796 39.4472266, 97.0987377 39.4473846, 97.09914310000001 39.4472958, 97.0990851 39.4471378))",POINT (97.09891140000001 39.4472612),668.9,7199.8
,431,413264633,,yes,,,"POLYGON ((103.7783348 36.0609007, 103.7781684 36.0609333, 103.7783829 36.0616488, 103.7785494 36.0616162, 103.7783348 36.0609007))",POINT (103.7783589 36.0612748),1261.4,13577.9
,432,412839447,,yes,,,"POLYGON ((103.7433305 36.0937139, 103.7428369 36.0937954, 103.7429388 36.0941985, 103.7434324 36.094117, 103.7433305 36.0937139))",POINT (103.7431346 36.0939562),2072.0,22303.0
,433,781811140,,yes,,,"POLYGON ((105.724335 34.5846256, 105.7243462 34.584539, 105.7236408 34.5844771, 105.7236296 34.5845637, 105.724335 34.5846256))",POINT (105.7239879 34.5845513),625.5,6733.0
,434,924803994,,yes,,,"POLYGON ((103.9054671 36.052765, 103.9059982 36.0528618, 103.9060294 36.0527499, 103.9054983 36.0526531, 103.9054671 36.052765))",POINT (103.9057482 36.0527575),622.7,6702.5
,435,409842282,,yes,,,"POLYGON ((103.7738274 36.0749735, 103.7743756 36.0748313, 103.7743367 36.0747333, 103.7737885 36.0748755, 103.7738274 36.0749735))",POINT (103.7740821 36.0748534),589.4,6344.5
,436,463653614,,yes,,,"POLYGON ((103.8612506 36.0618675, 103.8612841 36.0619909, 103.861765 36.0619056, 103.8617315 36.0617822, 103.8612506 36.0618675))",POINT (103.8615078 36.0618865),622.7,6702.2
,437,412501108,,yes,,,"POLYGON ((103.8859998 36.0445041, 103.8859472 36.0443534, 103.8858093 36.0443848, 103.8858619 36.0445355, 103.8859998 36.0445041))",POINT (103.8859046 36.0444445),224.5,2416.9
,438,878410658,,yes,,,"POLYGON ((97.03405050000001 41.8106739, 97.0341166 41.8108075, 97.0341875 41.810788, 97.0341213 41.8106544, 97.03405050000001 41.8106739))",POINT (97.034119 41.810731),100.2,1078.2
,439,462518261,,yes,,,"POLYGON ((104.1981092 35.1230325, 104.1985085 35.1234368, 104.1986555 35.1233397, 104.1982562 35.1229354, 104.1981092 35.1230325))",POINT (104.1983824 35.1231861),990.1,10657.0
,440,863853752,,yes,,,"POLYGON ((103.6427585 36.0825128, 103.6427843 36.0825171, 103.6428609 36.082537, 103.6429081 36.0825542, 103.6429214 36.0825658, 103.6429601 36.0825856, 103.6430038 36.0825967, 103.6430497 36.0825983, 103.6430944 36.0825902, 103.643135 36.082573, 103.6431688 36.0825479, 103.6431933 36.0825166, 103.643207 36.0824813, 103.6432089 36.0824443, 103.6431989 36.0824081, 103.6431777 36.0823753, 103.6431467 36.082348, 103.6431079 36.0823282, 103.6430642 36.0823171, 103.6430184 36.0823155, 103.6429737 36.0823236, 103.642933 36.0823408, 103.6429022 36.0823637, 103.6428393 36.0823474, 103.6427369 36.0823305, 103.6426329 36.0823228, 103.6425284 36.0823245, 103.6424241 36.0823355, 103.642311 36.0823585, 103.6422017 36.0823928, 103.6420984 36.0824378, 103.6420028 36.0824928, 103.641994 36.0824993, 103.641971 36.0824888, 103.6419262 36.0824795, 103.6418799 36.0824799, 103.6418353 36.0824899, 103.6417955 36.0825089, 103.6417631 36.0825356, 103.6417404 36.0825682, 103.6417289 36.0826044, 103.6417294 36.0826418, 103.6417418 36.0826778, 103.6417653 36.08271, 103.6417984 36.0827361, 103.6418387 36.0827545, 103.6418835 36.0827638, 103.6419297 36.0827634, 103.6419743 36.0827534, 103.6420141 36.0827344, 103.6420465 36.0827077, 103.6420549 36.0826956, 103.6420727 36.0826787, 103.6421394 36.0826292, 103.6422131 36.0825869, 103.6422602 36.0826114, 103.6423113 36.0826301, 103.6423652 36.0826425, 103.6424207 36.0826484, 103.6424768 36.0826477, 103.6425324 36.0826402, 103.642586 36.0826262, 103.6426365 36.082606, 103.6426827 36.0825799, 103.6427237 36.0825486, 103.6427585 36.0825128))",POINT (103.6424622 36.0825069),3611.0,38868.8
,441,751320247,,yes,,,"POLYGON ((94.6734309 40.0831445, 94.67343339999999 40.0830791, 94.6736628 40.0830843, 94.6736602 40.0831498, 94.6734309 40.0831445))",POINT (94.67354690000001 40.0831144),144.3,1552.9
,442,741210784,,yes,,,"POLYGON ((104.7661802 36.7321324, 104.7663011 36.7320942, 104.7661148 36.7317153, 104.7661566 36.7317021, 104.7659505 36.731283, 104.7665132 36.7311053, 104.7664764 36.7310306, 104.7657511 36.7312597, 104.7661802 36.7321324))",POINT (104.7660715 36.7315206),1922.9,20697.7
,443,945213666,,yes,,,"POLYGON ((103.8312829 36.0906536, 103.832007 36.0906687, 103.8320107 36.0905544, 103.8312865 36.0905393, 103.8312829 36.0906536))",POINT (103.8316468 36.090604),828.5,8918.1
,444,728336529,,yes,,,"POLYGON ((103.6285322 36.1083645, 103.6291411 36.1082764, 103.6291085 36.1081292, 103.6284996 36.1082173, 103.6285322 36.1083645))",POINT (103.6288203 36.1082468),921.6,9920.1
,445,880571420,,yes,,,"POLYGON ((105.7577768 34.5767462, 105.7581761 34.5770944, 105.7582462 34.5770399, 105.7578469 34.5766917, 105.7577768 34.5767462))",POINT (105.7580115 34.576893),467.9,5035.9
,446,762614228,,yes,,,"POLYGON ((94.6607539 40.1355066, 94.6607468 40.1356337, 94.660999 40.1356419, 94.661006 40.1355148, 94.6607539 40.1355066))",POINT (94.66087640000001 40.1355743),308.0,3315.1
,447,416445663,,yes,,,"POLYGON ((105.7772409 34.5749011, 105.7776898 34.5747377, 105.7773411 34.5740884, 105.7768922 34.5742518, 105.7772409 34.5749011))",POINT (105.777291 34.5744947),3540.2,38106.1
,448,741210700,,yes,,,"POLYGON ((104.7889978 36.7423232, 104.7890931 36.7423122, 104.7890073 36.7418329, 104.7889119 36.7418439, 104.7889978 36.7423232))",POINT (104.7890025 36.742078),460.8,4960.4
,449,925937397,,yes,,,"POLYGON ((103.8753381 35.38891, 103.875667 35.3888856, 103.8756493 35.3887263, 103.8753204 35.3887507, 103.8753381 35.38891))",POINT (103.8754937 35.3888182),532.8,5735.0
,450,906660555,,yes,,,"POLYGON ((106.7194775 35.5424627, 106.7207944 35.5427442, 106.7208379 35.5426096, 106.7195209 35.5423281, 106.7194775 35.5424627))",POINT (106.7201577 35.5425362),1904.6,20501.1
,451,407996215,,yes,,,"POLYGON ((103.6237859 36.145143, 103.6232106 36.1452299, 103.6232443 36.145375, 103.6238195 36.1452881, 103.6237859 36.145143))",POINT (103.6235151 36.145259),862.8,9286.6
,452,580601856,,yes,,,"POLYGON ((103.8612485 36.049961, 103.8613174 36.0501656, 103.8614832 36.050129, 103.8614142 36.0499245, 103.8612485 36.049961))",POINT (103.8613658 36.050045),364.1,3918.7
,453,906660513,,yes,,,"POLYGON ((106.7084013 35.5517344, 106.708895 35.5516188, 106.7088425 35.5514703, 106.7083488 35.5515859, 106.7084013 35.5517344))",POINT (106.7086219 35.5516023),798.5,8595.4
,454,695564028,,yes,,,"POLYGON ((103.7296967 36.1311148, 103.7296917 36.1311995, 103.729917 36.1312082, 103.729922 36.1311235, 103.7296967 36.1311148))",POINT (103.7298069 36.1311615),191.2,2057.8
,455,504087635,,yes,,,"POLYGON ((103.64521 36.112505, 103.6455564 36.1122061, 103.6454675 36.1121388, 103.645121 36.1124376, 103.64521 36.112505))",POINT (103.6453387 36.1123219),496.5,5344.7
,456,557785572,,yes,,,"POLYGON ((104.0195417 34.4372326, 104.0200981 34.4374237, 104.0201533 34.4373144, 104.019597 34.4371232, 104.0195417 34.4372326))",POINT (104.0198475 34.4372735),726.4,7819.2
,457,588784062,,yes,,,"POLYGON ((105.2404726 35.2110365, 105.2408481 35.2115537, 105.241229 35.2113691, 105.2408534 35.2108519, 105.2404726 35.2110365))",POINT (105.2408508 35.2112028),2687.2,28924.2
,458,738539457,,yes,,,"POLYGON ((105.6613031 34.8455034, 105.6618288 34.8455034, 105.6618288 34.8453493, 105.6613031 34.8453493, 105.6613031 34.8455034))",POINT (105.6615659 34.8454263),820.3,8830.0
,459,762614280,,yes,,,"POLYGON ((94.65975880000001 40.1302424, 94.6597453 40.1303623, 94.66024419999999 40.1303951, 94.6602577 40.1302753, 94.65975880000001 40.1302424))",POINT (94.66000150000001 40.1303188),580.7,6250.4
,460,846969662,,yes,,,"POLYGON ((105.9072027 34.5506615, 105.9071797 34.5505423, 105.9066139 34.5506162, 105.9066369 34.5507354, 105.9072027 34.5506615))",POINT (105.9069083 34.5506388),705.6,7594.8
